Running Pinball Re=100 for 50000 steps (t=500s)
  PNGs    -> snapshots/ every 10 steps
  Scalars -> pinball_timeseries.h5

  t=  118.0s | CD1=0.9610 | CL2=0.08995 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  120.0s | CD1=0.9610 | CL2=0.08996 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  122.0s | CD1=0.9610 | CL2=0.08997 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  124.0s | CD1=0.9610 | CL2=0.08998 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  126.0s | CD1=0.9610 | CL2=0.08999 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  128.0s | CD1=0.9610 | CL2=0.08999 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  130.0s | CD1=0.9610 | CL2=0.09001 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  132.0s | CD1=0.9610 | CL2=0.09002 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  134.0s | CD1=0.9610 | CL2=0.09004 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  136.0s | CD1=0.9610 | CL2=0.09006 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  138.0s | CD1=0.9610 | CL2=0.09007 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  140.0s | CD1=0.9610 | CL2=0.09008 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  142.0s | CD1=0.9610 | CL2=0.09010 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  144.0s | CD1=0.9610 | CL2=0.09013 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  146.0s | CD1=0.9610 | CL2=0.09016 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  148.0s | CD1=0.9610 | CL2=0.09019 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  150.0s | CD1=0.9610 | CL2=0.09021 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  152.0s | CD1=0.9610 | CL2=0.09024 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  154.0s | CD1=0.9610 | CL2=0.09027 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  156.0s | CD1=0.9610 | CL2=0.09031 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  158.0s | CD1=0.9610 | CL2=0.09036 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  160.0s | CD1=0.9610 | CL2=0.09042 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  162.0s | CD1=0.9610 | CL2=0.09047 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  164.0s | CD1=0.9610 | CL2=0.09051 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  166.0s | CD1=0.9610 | CL2=0.09055 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  168.0s | CD1=0.9610 | CL2=0.09062 | CL2_std(500)=0.0000 | reward=-0.03532
  t=  170.0s | CD1=0.9610 | CL2=0.09071 | CL2_std(500)=0.0001 | reward=-0.03532
  t=  172.0s | CD1=0.9610 | CL2=0.09080 | CL2_std(500)=0.0001 | reward=-0.03532
  t=  174.0s | CD1=0.9611 | CL2=0.09089 | CL2_std(500)=0.0001 | reward=-0.03532
  t=  176.0s | CD1=0.9611 | CL2=0.09097 | CL2_std(500)=0.0001 | reward=-0.03532
  t=  178.0s | CD1=0.9611 | CL2=0.09106 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  180.0s | CD1=0.9611 | CL2=0.09117 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  182.0s | CD1=0.9611 | CL2=0.09132 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  184.0s | CD1=0.9611 | CL2=0.09147 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  186.0s | CD1=0.9611 | CL2=0.09162 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  188.0s | CD1=0.9612 | CL2=0.09175 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  190.0s | CD1=0.9612 | CL2=0.09193 | CL2_std(500)=0.0001 | reward=-0.03533
  t=  192.0s | CD1=0.9612 | CL2=0.09214 | CL2_std(500)=0.0001 | reward=-0.03534
  t=  194.0s | CD1=0.9612 | CL2=0.09240 | CL2_std(500)=0.0002 | reward=-0.03534
  t=  196.0s | CD1=0.9613 | CL2=0.09263 | CL2_std(500)=0.0002 | reward=-0.03534
  t=  198.0s | CD1=0.9613 | CL2=0.09282 | CL2_std(500)=0.0002 | reward=-0.03534
  t=  200.0s | CD1=0.9614 | CL2=0.09306 | CL2_std(500)=0.0002 | reward=-0.03535
  t=  202.0s | CD1=0.9614 | CL2=0.09339 | CL2_std(500)=0.0002 | reward=-0.03535
  t=  204.0s | CD1=0.9614 | CL2=0.09383 | CL2_std(500)=0.0003 | reward=-0.03535
  t=  206.0s | CD1=0.9615 | CL2=0.09426 | CL2_std(500)=0.0003 | reward=-0.03536
  t=  208.0s | CD1=0.9615 | CL2=0.09463 | CL2_std(500)=0.0003 | reward=-0.03536
  t=  210.0s | CD1=0.9615 | CL2=0.09491 | CL2_std(500)=0.0002 | reward=-0.03536
  t=  212.0s | CD1=0.9615 | CL2=0.09540 | CL2_std(500)=0.0003 | reward=-0.03536
  t=  214.0s | CD1=0.9616 | CL2=0.09604 | CL2_std(500)=0.0004 | reward=-0.03537
  t=  216.0s | CD1=0.9616 | CL2=0.09678 | CL2_std(500)=0.0005 | reward=-0.03537
  t=  218.0s | CD1=0.9616 | CL2=0.09737 | CL2_std(500)=0.0005 | reward=-0.03537
  t=  220.0s | CD1=0.9616 | CL2=0.09794 | CL2_std(500)=0.0004 | reward=-0.03537
  t=  222.0s | CD1=0.9616 | CL2=0.09852 | CL2_std(500)=0.0004 | reward=-0.03538
  t=  224.0s | CD1=0.9617 | CL2=0.09945 | CL2_std(500)=0.0005 | reward=-0.03538
  t=  226.0s | CD1=0.9617 | CL2=0.10052 | CL2_std(500)=0.0007 | reward=-0.03539
  t=  228.0s | CD1=0.9617 | CL2=0.10160 | CL2_std(500)=0.0008 | reward=-0.03539
  t=  230.0s | CD1=0.9617 | CL2=0.10245 | CL2_std(500)=0.0007 | reward=-0.03539
  t=  232.0s | CD1=0.9617 | CL2=0.10329 | CL2_std(500)=0.0006 | reward=-0.03540
  t=  234.0s | CD1=0.9618 | CL2=0.10434 | CL2_std(500)=0.0006 | reward=-0.03541
  t=  236.0s | CD1=0.9618 | CL2=0.10583 | CL2_std(500)=0.0009 | reward=-0.03542
  t=  238.0s | CD1=0.9618 | CL2=0.10738 | CL2_std(500)=0.0011 | reward=-0.03542
  t=  240.0s | CD1=0.9617 | CL2=0.10860 | CL2_std(500)=0.0011 | reward=-0.03543
  t=  242.0s | CD1=0.9617 | CL2=0.10951 | CL2_std(500)=0.0008 | reward=-0.03544
  t=  244.0s | CD1=0.9618 | CL2=0.11050 | CL2_std(500)=0.0007 | reward=-0.03545
  t=  246.0s | CD1=0.9618 | CL2=0.11205 | CL2_std(500)=0.0008 | reward=-0.03546
  t=  248.0s | CD1=0.9618 | CL2=0.11366 | CL2_std(500)=0.0011 | reward=-0.03546
  t=  250.0s | CD1=0.9617 | CL2=0.11492 | CL2_std(500)=0.0011 | reward=-0.03547
  t=  252.0s | CD1=0.9616 | CL2=0.11521 | CL2_std(500)=0.0007 | reward=-0.03547
  t=  254.0s | CD1=0.9616 | CL2=0.11569 | CL2_std(500)=0.0003 | reward=-0.03547
  t=  256.0s | CD1=0.9616 | CL2=0.11654 | CL2_std(500)=0.0004 | reward=-0.03548
  t=  258.0s | CD1=0.9615 | CL2=0.11785 | CL2_std(500)=0.0007 | reward=-0.03548
  t=  260.0s | CD1=0.9614 | CL2=0.11800 | CL2_std(500)=0.0007 | reward=-0.03548
  t=  262.0s | CD1=0.9612 | CL2=0.11731 | CL2_std(500)=0.0002 | reward=-0.03546
  t=  264.0s | CD1=0.9611 | CL2=0.11667 | CL2_std(500)=0.0005 | reward=-0.03545
  t=  266.0s | CD1=0.9611 | CL2=0.11788 | CL2_std(500)=0.0004 | reward=-0.03545
  t=  268.0s | CD1=0.9612 | CL2=0.11928 | CL2_std(500)=0.0009 | reward=-0.03547
  t=  270.0s | CD1=0.9613 | CL2=0.11849 | CL2_std(500)=0.0007 | reward=-0.03548
  t=  272.0s | CD1=0.9614 | CL2=0.11582 | CL2_std(500)=0.0011 | reward=-0.03547
  t=  274.0s | CD1=0.9614 | CL2=0.11430 | CL2_std(500)=0.0017 | reward=-0.03546
  t=  276.0s | CD1=0.9615 | CL2=0.11730 | CL2_std(500)=0.0009 | reward=-0.03547
  t=  278.0s | CD1=0.9620 | CL2=0.12103 | CL2_std(500)=0.0023 | reward=-0.03552
  t=  280.0s | CD1=0.9627 | CL2=0.11988 | CL2_std(500)=0.0019 | reward=-0.03558
  t=  282.0s | CD1=0.9635 | CL2=0.11348 | CL2_std(500)=0.0024 | reward=-0.03561
  t=  284.0s | CD1=0.9640 | CL2=0.11048 | CL2_std(500)=0.0038 | reward=-0.03563
  t=  286.0s | CD1=0.9645 | CL2=0.11591 | CL2_std(500)=0.0019 | reward=-0.03566
  t=  288.0s | CD1=0.9655 | CL2=0.12366 | CL2_std(500)=0.0045 | reward=-0.03576
  t=  290.0s | CD1=0.9666 | CL2=0.12150 | CL2_std(500)=0.0039 | reward=-0.03586
  t=  292.0s | CD1=0.9676 | CL2=0.11063 | CL2_std(500)=0.0041 | reward=-0.03590
  t=  294.0s | CD1=0.9685 | CL2=0.10698 | CL2_std(500)=0.0063 | reward=-0.03593
  t=  296.0s | CD1=0.9694 | CL2=0.11695 | CL2_std(500)=0.0031 | reward=-0.03600
  t=  298.0s | CD1=0.9706 | CL2=0.12718 | CL2_std(500)=0.0074 | reward=-0.03613
  t=  300.0s | CD1=0.9714 | CL2=0.11969 | CL2_std(500)=0.0049 | reward=-0.03621
  t=  302.0s | CD1=0.9722 | CL2=0.10576 | CL2_std(500)=0.0070 | reward=-0.03621
  t=  304.0s | CD1=0.9730 | CL2=0.10559 | CL2_std(500)=0.0075 | reward=-0.03624
  t=  306.0s | CD1=0.9739 | CL2=0.12244 | CL2_std(500)=0.0054 | reward=-0.03633
  t=  308.0s | CD1=0.9747 | CL2=0.12856 | CL2_std(500)=0.0099 | reward=-0.03645
  t=  310.0s | CD1=0.9752 | CL2=0.11288 | CL2_std(500)=0.0052 | reward=-0.03647
  t=  312.0s | CD1=0.9759 | CL2=0.10063 | CL2_std(500)=0.0102 | reward=-0.03645
  t=  314.0s | CD1=0.9767 | CL2=0.10923 | CL2_std(500)=0.0063 | reward=-0.03650
  t=  316.0s | CD1=0.9772 | CL2=0.13009 | CL2_std(500)=0.0098 | reward=-0.03661
  t=  318.0s | CD1=0.9776 | CL2=0.12295 | CL2_std(500)=0.0099 | reward=-0.03667
  t=  320.0s | CD1=0.9781 | CL2=0.10375 | CL2_std(500)=0.0087 | reward=-0.03665
  t=  322.0s | CD1=0.9790 | CL2=0.09932 | CL2_std(500)=0.0109 | reward=-0.03664
  t=  324.0s | CD1=0.9794 | CL2=0.11972 | CL2_std(500)=0.0057 | reward=-0.03672
  t=  326.0s | CD1=0.9794 | CL2=0.13194 | CL2_std(500)=0.0133 | reward=-0.03680
  t=  328.0s | CD1=0.9797 | CL2=0.11055 | CL2_std(500)=0.0079 | reward=-0.03681
  t=  330.0s | CD1=0.9804 | CL2=0.09794 | CL2_std(500)=0.0128 | reward=-0.03676
  t=  332.0s | CD1=0.9810 | CL2=0.10574 | CL2_std(500)=0.0070 | reward=-0.03679
  t=  334.0s | CD1=0.9807 | CL2=0.13129 | CL2_std(500)=0.0109 | reward=-0.03687
  t=  336.0s | CD1=0.9807 | CL2=0.12115 | CL2_std(500)=0.0118 | reward=-0.03691
  t=  338.0s | CD1=0.9812 | CL2=0.09991 | CL2_std(500)=0.0110 | reward=-0.03686
  t=  340.0s | CD1=0.9818 | CL2=0.09911 | CL2_std(500)=0.0114 | reward=-0.03684
  t=  342.0s | CD1=0.9818 | CL2=0.11976 | CL2_std(500)=0.0059 | reward=-0.03690
  t=  344.0s | CD1=0.9812 | CL2=0.13083 | CL2_std(500)=0.0135 | reward=-0.03694
  t=  346.0s | CD1=0.9816 | CL2=0.10490 | CL2_std(500)=0.0088 | reward=-0.03694
  t=  348.0s | CD1=0.9821 | CL2=0.09778 | CL2_std(500)=0.0137 | reward=-0.03687
  t=  350.0s | CD1=0.9822 | CL2=0.10837 | CL2_std(500)=0.0053 | reward=-0.03689
  t=  352.0s | CD1=0.9815 | CL2=0.13084 | CL2_std(500)=0.0111 | reward=-0.03694
  t=  354.0s | CD1=0.9816 | CL2=0.11540 | CL2_std(500)=0.0100 | reward=-0.03696
  t=  356.0s | CD1=0.9821 | CL2=0.09739 | CL2_std(500)=0.0123 | reward=-0.03691
  t=  358.0s | CD1=0.9821 | CL2=0.10283 | CL2_std(500)=0.0095 | reward=-0.03687
  t=  360.0s | CD1=0.9816 | CL2=0.12211 | CL2_std(500)=0.0071 | reward=-0.03691
  t=  362.0s | CD1=0.9812 | CL2=0.12635 | CL2_std(500)=0.0114 | reward=-0.03694
  t=  364.0s | CD1=0.9819 | CL2=0.10059 | CL2_std(500)=0.0089 | reward=-0.03693
  t=  366.0s | CD1=0.9819 | CL2=0.10001 | CL2_std(500)=0.0126 | reward=-0.03686
  t=  368.0s | CD1=0.9814 | CL2=0.11273 | CL2_std(500)=0.0046 | reward=-0.03685
  t=  370.0s | CD1=0.9808 | CL2=0.12950 | CL2_std(500)=0.0107 | reward=-0.03690
  t=  372.0s | CD1=0.9812 | CL2=0.11086 | CL2_std(500)=0.0076 | reward=-0.03692
  t=  374.0s | CD1=0.9817 | CL2=0.09770 | CL2_std(500)=0.0122 | reward=-0.03687
  t=  376.0s | CD1=0.9811 | CL2=0.10637 | CL2_std(500)=0.0075 | reward=-0.03681
