Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Applying symmetry-breaking perturbation (amplitude=0.05)...
Done.

Running Pinball Re=100 for 150000 steps (t=1500s)
  PNGs    -> snapshots/ every 500 steps
  Scalars -> pinball_timeseries.h5

  t= 1210.0s | CD1=0.9814 | CL2=0.09930 | CL2_std(500)=0.0127 | reward=-0.03683
  t= 1215.0s | CD1=0.9805 | CL2=0.12780 | CL2_std(500)=0.0112 | reward=-0.03689
  t= 1220.0s | CD1=0.9812 | CL2=0.10367 | CL2_std(500)=0.0091 | reward=-0.03681
  t= 1225.0s | CD1=0.9808 | CL2=0.11498 | CL2_std(500)=0.0085 | reward=-0.03691
  t= 1230.0s | CD1=0.9810 | CL2=0.11145 | CL2_std(500)=0.0046 | reward=-0.03682
  t= 1235.0s | CD1=0.9812 | CL2=0.10239 | CL2_std(500)=0.0083 | reward=-0.03689
  t= 1240.0s | CD1=0.9807 | CL2=0.12254 | CL2_std(500)=0.0072 | reward=-0.03684
  t= 1245.0s | CD1=0.9814 | CL2=0.09786 | CL2_std(500)=0.0120 | reward=-0.03686
  t= 1250.0s | CD1=0.9805 | CL2=0.13044 | CL2_std(500)=0.0108 | reward=-0.03687
  t= 1255.0s | CD1=0.9814 | CL2=0.09964 | CL2_std(500)=0.0126 | reward=-0.03682
  t= 1260.0s | CD1=0.9805 | CL2=0.12683 | CL2_std(500)=0.0111 | reward=-0.03690
  t= 1265.0s | CD1=0.9812 | CL2=0.10429 | CL2_std(500)=0.0085 | reward=-0.03681
  t= 1270.0s | CD1=0.9809 | CL2=0.11346 | CL2_std(500)=0.0082 | reward=-0.03691
  t= 1275.0s | CD1=0.9809 | CL2=0.11249 | CL2_std(500)=0.0045 | reward=-0.03682
  t= 1280.0s | CD1=0.9813 | CL2=0.10151 | CL2_std(500)=0.0086 | reward=-0.03689
  t= 1285.0s | CD1=0.9807 | CL2=0.12367 | CL2_std(500)=0.0076 | reward=-0.03685
  t= 1290.0s | CD1=0.9814 | CL2=0.09784 | CL2_std(500)=0.0123 | reward=-0.03685
  t= 1295.0s | CD1=0.9805 | CL2=0.13068 | CL2_std(500)=0.0110 | reward=-0.03687
  t= 1300.0s | CD1=0.9813 | CL2=0.10000 | CL2_std(500)=0.0123 | reward=-0.03682
  t= 1305.0s | CD1=0.9805 | CL2=0.12575 | CL2_std(500)=0.0109 | reward=-0.03690
  t= 1310.0s | CD1=0.9812 | CL2=0.10494 | CL2_std(500)=0.0080 | reward=-0.03681
  t= 1315.0s | CD1=0.9809 | CL2=0.11196 | CL2_std(500)=0.0079 | reward=-0.03691
  t= 1320.0s | CD1=0.9809 | CL2=0.11358 | CL2_std(500)=0.0045 | reward=-0.03682
  t= 1325.0s | CD1=0.9813 | CL2=0.10073 | CL2_std(500)=0.0090 | reward=-0.03689
  t= 1330.0s | CD1=0.9806 | CL2=0.12476 | CL2_std(500)=0.0081 | reward=-0.03685
  t= 1335.0s | CD1=0.9814 | CL2=0.09788 | CL2_std(500)=0.0125 | reward=-0.03685
  t= 1340.0s | CD1=0.9804 | CL2=0.13079 | CL2_std(500)=0.0112 | reward=-0.03688
  t= 1345.0s | CD1=0.9813 | CL2=0.10039 | CL2_std(500)=0.0121 | reward=-0.03682
  t= 1350.0s | CD1=0.9806 | CL2=0.12456 | CL2_std(500)=0.0106 | reward=-0.03690
  t= 1355.0s | CD1=0.9811 | CL2=0.10563 | CL2_std(500)=0.0074 | reward=-0.03681
  t= 1360.0s | CD1=0.9810 | CL2=0.11049 | CL2_std(500)=0.0077 | reward=-0.03691
  t= 1365.0s | CD1=0.9809 | CL2=0.11470 | CL2_std(500)=0.0046 | reward=-0.03682
  t= 1370.0s | CD1=0.9813 | CL2=0.10005 | CL2_std(500)=0.0094 | reward=-0.03688
  t= 1375.0s | CD1=0.9806 | CL2=0.12579 | CL2_std(500)=0.0085 | reward=-0.03685
  t= 1380.0s | CD1=0.9814 | CL2=0.09797 | CL2_std(500)=0.0127 | reward=-0.03685
  t= 1385.0s | CD1=0.9804 | CL2=0.13075 | CL2_std(500)=0.0113 | reward=-0.03688
  t= 1390.0s | CD1=0.9813 | CL2=0.10081 | CL2_std(500)=0.0117 | reward=-0.03682
  t= 1395.0s | CD1=0.9806 | CL2=0.12328 | CL2_std(500)=0.0103 | reward=-0.03690
  t= 1400.0s | CD1=0.9811 | CL2=0.10637 | CL2_std(500)=0.0069 | reward=-0.03681
  t= 1405.0s | CD1=0.9810 | CL2=0.10907 | CL2_std(500)=0.0076 | reward=-0.03690
  t= 1410.0s | CD1=0.9809 | CL2=0.11584 | CL2_std(500)=0.0049 | reward=-0.03683
  t= 1415.0s | CD1=0.9813 | CL2=0.09946 | CL2_std(500)=0.0098 | reward=-0.03688
  t= 1420.0s | CD1=0.9806 | CL2=0.12676 | CL2_std(500)=0.0089 | reward=-0.03686
  t= 1425.0s | CD1=0.9814 | CL2=0.09811 | CL2_std(500)=0.0128 | reward=-0.03684
  t= 1430.0s | CD1=0.9804 | CL2=0.13056 | CL2_std(500)=0.0114 | reward=-0.03688
  t= 1435.0s | CD1=0.9813 | CL2=0.10125 | CL2_std(500)=0.0113 | reward=-0.03681
  t= 1440.0s | CD1=0.9806 | CL2=0.12193 | CL2_std(500)=0.0100 | reward=-0.03690
  t= 1445.0s | CD1=0.9811 | CL2=0.10716 | CL2_std(500)=0.0063 | reward=-0.03681
  t= 1450.0s | CD1=0.9811 | CL2=0.10771 | CL2_std(500)=0.0075 | reward=-0.03690
  t= 1455.0s | CD1=0.9808 | CL2=0.11701 | CL2_std(500)=0.0052 | reward=-0.03683
  t= 1460.0s | CD1=0.9814 | CL2=0.09898 | CL2_std(500)=0.0103 | reward=-0.03688
  t= 1465.0s | CD1=0.9806 | CL2=0.12765 | CL2_std(500)=0.0093 | reward=-0.03686
  t= 1470.0s | CD1=0.9814 | CL2=0.09830 | CL2_std(500)=0.0129 | reward=-0.03684
  t= 1475.0s | CD1=0.9804 | CL2=0.13023 | CL2_std(500)=0.0115 | reward=-0.03689
  t= 1480.0s | CD1=0.9813 | CL2=0.10171 | CL2_std(500)=0.0109 | reward=-0.03681
  t= 1485.0s | CD1=0.9807 | CL2=0.12050 | CL2_std(500)=0.0097 | reward=-0.03690
  t= 1490.0s | CD1=0.9811 | CL2=0.10799 | CL2_std(500)=0.0058 | reward=-0.03681
  t= 1495.0s | CD1=0.9811 | CL2=0.10642 | CL2_std(500)=0.0076 | reward=-0.03690

Done. 150000 steps written to pinball_timeseries.h5
Saved pinball_summary.png
