episode,elapsed_s,ep_reward,cd,drag_reduction_pct,f0,cd1,cd2,cd3,cl2,cl3,policy_loss,value_loss,entropy
28,2960.6,282.8390619184658,2.921202798386415,17.83410016012962,0.03333333333333333,0.9397247345248858,1.143840631445249,0.8376374324162801,0.9442756387591362,-1.1394937827189764,-0.01758921483722259,0.0738813871532444,4.385747470254973
29,3067.5,283.89205840456475,2.911159149110317,18.116602107924017,0.03333333333333333,0.9388007247447967,1.1430385786294937,0.8293198457360268,0.9433880871534348,-1.153723622361819,-0.0031388629742754182,0.05329014307902596,4.3952542320499575
30,3168.9,293.47153633324433,2.8953169253468514,18.562202999347498,0.016666666666666666,0.9357129452625911,1.1361490484078725,0.8234549316763878,0.9762118213375409,-1.156645387808482,-0.02120760585961303,0.0492780979200289,4.405401276379097
31,3266.8,289.079881926239,2.906329195400079,18.252456247529057,0.016666666666666666,0.9439486254254977,1.145756664276123,0.8166239056984583,0.9635764704147974,-1.1556670947869618,0.005035749525515312,0.0454728903522322,4.406110781048416
32,3368.4,291.8219671405402,2.913487639228503,18.051107686949663,0.016666666666666666,0.9421238015095393,1.1529559381802876,0.818407899538676,0.9858042480548223,-1.1574475971857707,0.006993136182427406,0.06448763621971011,4.408569736480713
33,3471.3,283.76005158906713,2.9392328587174417,17.326961069312542,0.016666666666666666,0.9549273388584455,1.1626780513922375,0.8216274684667587,0.968926783601443,-1.1452888280153275,-0.026143303551659808,0.05228530416837123,4.415190223633774
34,3565.6,288.76724789135534,2.92610614101092,17.6961817796638,0.016666666666666666,0.9306203657388687,1.1475765428940454,0.847909232378006,0.9786699910958608,-1.1482759781678518,-0.00579313106373348,0.043524432333961,4.4210419021876515
35,3657.5,294.95852966229216,2.9309501681725183,17.559931790172712,0.016666666666666666,0.9375161102414131,1.1539397603273391,0.8394942976037661,1.0175606888532638,-1.166939372420311,-0.006052034233159166,0.02500151437745104,4.4280895644087135
36,3749.5,291.8932446504815,2.943756665289402,17.199718059038847,0.016666666666666666,0.9382425665855407,1.156628183523814,0.8488859151800473,1.0163452625274658,-1.1483925255139669,-0.018232591029617093,0.0363771693270293,4.432278360089948
37,3844.5,294.66534899978416,2.929458858668804,17.601878479865096,0.016666666666666666,0.9278939851125081,1.140895192027092,0.8606696815292041,1.0138437900940578,-1.1551532393693924,-0.00894447548489552,0.028899395096232183,4.443645350635052
38,3942.5,303.3096942972147,2.9119685065746306,18.09383697008965,0.016666666666666666,0.925097674926122,1.1350891363620759,0.8517816952864329,1.047305503686269,-1.1722939431667327,0.0022675988371842182,0.02824154776485207,4.458654752144446
39,4042.2,302.6295811397975,2.924738431572914,17.73465191831879,0.016666666666666666,0.9267472563187281,1.1399898912509283,0.8580012840032577,1.0628778089086215,-1.1456450239817302,-0.01451523917623692,0.025946559184896096,4.473400006218562
40,4141.1,295.41820857346465,2.9342997520168623,17.4657166364656,0.016666666666666666,0.9391404888033867,1.1445587674776714,0.8506004957358042,1.0247157263755797,-1.1715002902348837,-0.002515759575002976,0.035341823871695356,4.4817496802060655
41,4237.0,300.4632792002439,2.9207134537895523,17.847864161435922,0.016666666666666666,0.9308520190914472,1.1407154462734859,0.8491459884246191,1.0382997691631317,-1.1691921383142472,0.0016633608491621284,0.034976121508211735,4.486168201838698
42,4331.1,306.23582575677534,2.9138836073875427,18.039970123986414,0.016666666666666666,0.9318473801016808,1.144607918858528,0.8374283084273338,1.0662193622191747,-1.1775418057044347,-0.0025959075033917265,0.04260361813387628,4.48922696356046
43,4430.5,304.78860935294387,2.909510994255543,18.162960452778677,0.016666666666666666,0.9322906469305356,1.1366956436634064,0.8405247036616007,1.0546981436014176,-1.1754736896355946,-0.010398263433318344,0.026267371019817513,4.501971773106417
44,4526.2,302.857686471602,2.910743665595849,18.12828858749803,0.016666666666666666,0.9312489724159241,1.1347766707340876,0.8447180224458376,1.0423297691345215,-1.1724578483899435,0.009558970653093779,0.024515984601412827,4.5138855163867655
45,4624.0,307.4769001232199,2.9033068140347797,18.337468039478686,0.016666666666666666,0.9319591718912125,1.1392737032969793,0.8320739388465881,1.0623359964291255,-1.1920819580554962,-0.0009003441456867301,0.020466176263542604,4.520807220624841
46,4721.9,304.3279986292827,2.916875536640485,17.95581487140997,0.016666666666666666,0.9299371759096782,1.1416651378075282,0.8452732229232788,1.0605508828163146,-1.1672047181924183,-0.03167358727153877,0.03105207292727478,4.532017417576002
47,4823.2,299.670876424856,2.920291605889797,17.85972965475192,0.016666666666666666,0.9347329373160999,1.1369276495774587,0.8486310189962387,1.0341835405429205,-1.1778519916534425,-0.01348074913645784,0.01741674057715996,4.538069725036621
48,4927.0,308.87166556329385,2.894019465545813,18.59869719691476,0.016666666666666666,0.91628332366546,1.1231028709808986,0.8546332708994547,1.0633615863323211,-1.1773402561744055,-0.033261694832993995,0.020336798376178945,4.5563717792774066
49,5036.5,309.2713602757729,2.90188890705506,18.377350105503766,0.016666666666666666,0.9234807992974917,1.1286611813306808,0.8497469264268875,1.075913961728414,-1.1710992006460825,0.0006000929496298402,0.01151527664071675,4.574658850492058
50,5140.1,307.0979629213168,2.901449815630913,18.38970061468339,0.016666666666666666,0.9201172432303428,1.11914164741834,0.8621909249822298,1.0597478675842285,-1.1731240834792456,-0.011623535743531059,0.018188401727991944,4.579664691155698
51,5242.1,310.597713164224,2.8858626939853034,18.828126141535705,0.016666666666666666,0.9197323994835218,1.1161010535558065,0.850029240945975,1.0627400503555933,-1.1903375013669333,-0.012046449879805247,0.018386477025018798,4.588582861865008
52,5344.6,313.5595508939651,2.8844779068231583,18.867076632520863,0.016666666666666666,0.9188619134823481,1.1159695661067963,0.8496464272340138,1.0821742081642152,-1.1783811636765797,-0.02854936253087422,0.009434292325749993,4.603799711797655
53,5447.3,308.87524254411426,2.9010483211278917,18.400993619448325,0.016666666666666666,0.928159439265728,1.1269809746742248,0.8459079071879387,1.0675202198823293,-1.1838939219713212,-0.030183997886781475,0.029949015241030972,4.612633352061264
54,5549.6,306.91600428733113,2.8970096651713053,18.514590594297132,0.016666666666666666,0.9264142753680548,1.1235454497734705,0.8470499400297801,1.0512693029642106,-1.1928735782702764,-0.02434062461521643,0.020227197258830515,4.6186671968716295
55,5652.4,314.15069159998393,2.8783544690410294,19.039313142687153,0.016666666666666666,0.9138209915161133,1.1128665614128113,0.8516669161121051,1.0772860080003739,-1.1796888377269108,0.0019127163146664431,0.015406959320980686,4.627696776175284
56,5755.3,315.4526432133268,2.876232826312383,19.098989480130847,0.016666666666666666,0.9167856842279434,1.111078021725019,0.8483691203594208,1.0833672533432643,-1.1811551213264466,0.004426968883786161,0.030725208845115818,4.645518201892659
57,5857.7,313.39858118953794,2.8749274878700573,19.13570528355555,0.016666666666666666,0.9174596074223519,1.103430166641871,0.8540377138058345,1.0727430834372838,-1.169010466535886,-0.00759339170611423,0.01816112797815299,4.66490306024966
58,5959.7,313.4105239419535,2.870730806291103,19.253747111554155,0.05,0.9197280618548394,1.1083637921015421,0.8426389523347219,1.0645360602935154,-1.1849138643344244,-0.022649324090721516,0.01521685674177626,4.6731356033912075
59,6062.6,313.2402961716649,2.8856722969810167,18.833481518160944,0.016666666666666666,0.9199375940362612,1.1202979320287705,0.8454367709159851,1.080070015192032,-1.1798983361323674,0.0011750742118677188,0.010419277448191083,4.676959502285924
60,6165.1,309.74806828466745,2.8924437098701796,18.643019139604856,0.016666666666666666,0.9214576736092568,1.117704167763392,0.8532818684975306,1.06578790863355,-1.1820385714372,-0.015121613433884998,0.03331328773750893,4.6822531530933995
61,6267.5,310.0283544180494,2.8860373892386755,18.823212414662994,0.016666666666666666,0.9165332074960073,1.1078179341554641,0.861686247587204,1.0585899770259857,-1.1853016769886018,-0.012249540594907907,0.023039191144590195,4.686407606418316
62,6369.9,310.8480262431883,2.8832664782802264,18.90115099270451,0.016666666666666666,0.9198939803242684,1.1188417899608611,0.8445307079950969,1.0617332843939464,-1.1913011014461516,-9.423606931718427e-05,0.03038090664490279,4.683126004774179
63,6471.8,309.84235400322905,2.8871602071324984,18.791630443478645,0.016666666666666666,0.9228959752122561,1.1187869256734848,0.8454773062467575,1.0593009595076244,-1.1840085693200428,-0.02813988717065917,0.03425046349703162,4.694815807872349
64,6574.9,309.2764068554668,2.8822415923078855,18.929978391540757,0.016666666666666666,0.9189527190725009,1.1110938704013824,0.8521950028340022,1.0525168460607528,-1.1795585723718007,-0.009125387610893853,0.01816174174777009,4.720436734212956
65,6677.3,309.52382007080695,2.8780880189935365,19.046807695248425,0.03333333333333333,0.9148460045456887,1.1079168186585109,0.8553251957893372,1.049458598891894,-1.1797244679927825,-0.011070283941392388,0.021982222895271013,4.744699014936175
66,6779.9,313.3597846998124,2.879287446439266,19.013070894973737,0.016666666666666666,0.910526764690876,1.1074339526891708,0.8613267290592194,1.0771122074127197,-1.1674885960419972,-0.0020926317517110642,0.02641642512753606,4.749043525533473
67,6881.9,306.7539686131961,2.89169718960921,18.664016828989904,0.016666666666666666,0.9223391519983609,1.1100323202212652,0.8593257173895836,1.0460784896214803,-1.1751644486188888,-0.0204181292119923,0.029631263456828552,4.7476968809005315
68,6984.4,305.0368848764068,2.8925655590494475,18.639591836486822,0.016666666666666666,0.9269895893335343,1.123086241086324,0.842489728629589,1.0378182029724121,-1.1816041022539139,-0.015942736032108464,0.026164914279555283,4.763784730434418
69,7087.2,306.3726243141396,2.898115613857905,18.483483110399945,0.016666666666666666,0.9250227862596512,1.1285131176312764,0.8445797099669774,1.0513028609752655,-1.1768902772665024,-0.01007276844825143,0.013048647541692045,4.759547893132005
70,7190.2,304.48336283300137,2.8995819874604543,18.442237803288297,0.016666666666666666,0.9214406846960386,1.1264403935273488,0.8517009092370669,1.0437962597608565,-1.1740194843212763,-0.013071607907905299,0.017977087306516135,4.7522951189209435
71,7292.8,304.7357234457107,2.8983837381005286,18.47594146704804,0.016666666666666666,0.9203502201040585,1.1151589113473892,0.8628746066490809,1.0405750560760498,-1.1791837684313455,-0.04430978229412666,0.027521098806307865,4.7511984971853405
72,7395.4,309.6475980868612,2.890365361571312,18.701477716411453,0.016666666666666666,0.9151752510666847,1.1162138229608536,0.8589762875437736,1.062848749756813,-1.173802729646365,-0.006167869790103929,0.02397529406729957,4.749430931847671
73,7498.1,305.93374304098097,2.8981469528873762,18.48260162433605,0.016666666666666666,0.9197943010926246,1.1206075189510982,0.8577451328436534,1.0492200751105945,-1.1732081896066666,-0.021341579902263087,0.04593866558759722,4.755524285877024
74,7600.6,305.92303405682185,2.8893655047814053,18.72960110890548,0.016666666666666666,0.9177798500657082,1.1115841696659723,0.8600014850497246,1.0392640641331672,-1.1733374257882436,-0.022076712965192098,0.025979861871884117,4.759855306373452
75,7702.8,309.04734500162465,2.8827843677004177,18.914711519770343,0.016666666666666666,0.9261316465338071,1.1186595052480697,0.8379932159185409,1.0508653171857198,-1.1886692514022192,-0.03997052991849797,0.0215570855729073,4.755316377800201
76,7805.3,312.0102176668256,2.8887939771016438,18.745676708352722,0.016666666666666666,0.9272776763637861,1.1285950020949045,0.8329212986429533,1.0749740888675055,-1.1884430978695553,0.0021340171199129977,0.024217072735958987,4.751645198766736
77,7908.1,306.1395092704155,2.9004317717750867,18.418335562430464,0.016666666666666666,0.9243982737263043,1.126321665843328,0.8497118322054545,1.0518704948822657,-1.1779461862643559,-0.0034825295290869217,0.02367876906393339,4.757556210393491
78,8010.9,306.6428116386924,2.8967567032575605,18.521705760447027,0.016666666666666666,0.9302254788080851,1.1245539915561675,0.8419772328933081,1.0496996281544368,-1.1889770859479905,-0.029268387543897215,0.02233583545491386,4.769977647524613
79,8113.4,309.76483168687935,2.8945611561338107,18.583460837897793,0.016666666666666666,0.9353909945487976,1.1392250283559164,0.8199451332290967,1.066870966355006,-1.2023633448282878,-0.008138254710376776,0.02687796129010104,4.7823524433991
80,8215.8,307.09664850736533,2.9021872879068056,18.368957421780408,0.016666666666666666,0.9323009222745895,1.137664138674736,0.8322222269574802,1.0576777784029643,-1.191246880888939,0.0053589860094593956,0.025325434998824045,4.789989674841608
81,8318.8,302.69308772831596,2.9066049734751385,18.244699321612835,0.016666666666666666,0.9436890263358751,1.1409401847918827,0.8219757623473803,1.0370784747600554,-1.1986293985446295,-0.02663345292210579,0.02396785351447761,4.796246185302734
82,8421.1,305.0861395826178,2.9003574944535893,18.420424791895094,0.016666666666666666,0.9326029391090075,1.13949469824632,0.8282598570982616,1.045820840795835,-1.2071991322437923,-0.006091756443692069,0.026659996431862187,4.808377090682331
83,8523.6,303.90857999698403,2.9183282507459323,17.91495377071882,0.016666666666666666,0.9453448852896691,1.1552885391314824,0.8176948263247807,1.0546964041392008,-1.1950423882404964,-0.017642425721496102,0.023518932445686522,4.824836758094105
84,8626.2,299.620956942885,2.9144539177417754,18.023928764766374,0.016666666666666666,0.9471048426628113,1.1500882295767467,0.8172608455022176,1.0294951030611992,-1.207328786253929,-0.016789876741536876,0.046098642508711735,4.841449193787157
85,8728.7,305.15730048001984,2.897137005329132,18.51100884411554,0.016666666666666666,0.9303662505745888,1.1377556558450064,0.829015098909537,1.0436028538147608,-1.2008770881096522,-0.010840388909712726,0.021395798599091815,4.853381054074156
86,8831.2,309.6381664451917,2.896941600640615,18.51650507398147,0.016666666666666666,0.9286221556862195,1.1397763337691624,0.8285431111852328,1.0686964919169744,-1.1915042519569397,-0.0251338929353681,0.02535375877466452,4.853928936379297
87,8933.9,305.95891019126185,2.901781278848648,18.38037740933659,0.016666666666666666,0.9286688224474589,1.1344929478565853,0.838619508544604,1.0548307432730992,-1.183012792468071,-0.0012784768156446776,0.03157294675759919,4.858712883262368
88,9037.2,302.87195513180546,2.905000085234642,18.289840688208702,0.016666666666666666,0.9354362306992213,1.135786254008611,0.8337776005268097,1.0376037068168322,-1.1998416095972062,-0.011837472595328833,0.012973632598907625,4.85537576675415
89,9139.8,307.6915068521822,2.905144795378049,18.285770365136443,0.016666666666666666,0.9305151553948721,1.1402112174034118,0.8344184225797653,1.0671614040931066,-1.1992321314414343,-0.03628558872267604,0.02532145470380783,4.857535948753357
90,9242.5,304.74785004004684,2.9201943865418434,17.862464184244665,0.016666666666666666,0.9352475621302923,1.1465406507253646,0.8384061736861864,1.0622075758377711,-1.1945444826285045,-0.03783110060366029,0.03199530437083568,4.872197696718119
91,9345.1,300.7639863482938,2.920502618352572,17.853794418454427,0.016666666666666666,0.9452195193370183,1.1464641739924748,0.828818925023079,1.040678652127584,-1.2091128891706466,-0.006020878774246999,0.03509539636849825,4.878349129642759
92,9448.3,306.67941255821484,2.906308863560359,18.253028129736947,0.016666666666666666,0.938990198969841,1.1451522908608118,0.8221663737297058,1.0608147531747818,-1.208753041625023,-0.02931773656480063,0.022630871778804493,4.890487505719553
93,9551.2,308.2825126377165,2.910725865463416,18.128789259310164,0.016666666666666666,0.9350903559724489,1.14709308385849,0.8285424256324768,1.076134094595909,-1.2036401436726252,-0.023925351727212597,0.022136636934060063,4.90664134066329
94,9653.4,304.3620656050973,2.923696996072928,17.763944812680233,0.016666666666666666,0.9357238751649857,1.1445516113440195,0.8434215095639229,1.0643995187679927,-1.1869687928756079,0.02899775515462077,0.019428777241314105,4.919307697650998
95,9755.8,305.44744185881757,2.9107898873090745,18.126988489928152,0.016666666666666666,0.9408981052041053,1.140621196826299,0.82927058527867,1.0561838173866271,-1.2127947717905045,-0.0033163083646133656,0.0212439353371622,4.926610961215187
96,9858.8,310.1529453126152,2.9085149711370466,18.190976013984404,0.016666666666666666,0.9265953642129898,1.139799793958664,0.8421198129653931,1.0871560402711233,-1.1879206226269403,-0.006441929506567808,0.02696528281443394,4.938626249019916
97,9961.3,305.22191134777654,2.92125571111838,17.832611861461235,0.016666666666666666,0.9324906306465467,1.1443276623884837,0.8444374180833498,1.0711755092938742,-1.1814830376704535,-0.03331324992620427,0.024319021368696205,4.9477653572524805
98,10063.8,308.66171484709486,2.905638074775537,18.271895688037866,0.016666666666666666,0.9226675473650296,1.1236762523651123,0.8592942750453949,1.0711744674046835,-1.1907739545901617,0.006126851406554843,0.045378647123773895,4.959691099418226
99,10166.2,315.5129204633396,2.882940426170826,18.910321997531142,0.016666666666666666,0.9108784924944242,1.1095371321837106,0.8625248014926911,1.0922561301787694,-1.1818747633695603,-0.03695338566125517,0.033025920301316736,4.966567568032138
100,10268.8,314.3535684320655,2.8899518609046937,18.713108423589965,0.016666666666666666,0.9196116411685944,1.1162226023276647,0.8541176174084345,1.094088053504626,-1.1724114032586415,-0.010957648093670102,0.033474145465041114,4.973934593847242
101,10371.7,312.8547858085346,2.8830699266990027,18.906679481704014,0.016666666666666666,0.9213936325907707,1.1126944458484649,0.8489818482597669,1.075845426917076,-1.1844392343362173,-0.02209474535689491,0.012225323612420042,4.9795705607680025
102,10474.7,314.576602994221,2.876866075694561,19.081177808398074,0.016666666666666666,0.9201995280385017,1.1111227478583654,0.8455437997976939,1.077754683494568,-1.1949913118282953,-0.0060277573815355565,0.017852884532296904,4.990293453817499
103,10577.6,317.49926603091615,2.8786240476369858,19.031730592127303,0.03333333333333333,0.9158530769745509,1.112313942114512,0.8504570285479228,1.1003673881292344,-1.1865666872262954,-0.015240187068877656,0.018632871887092693,5.004728270512001
104,10680.4,314.46797854395885,2.8840993664662045,18.87772399636427,0.016666666666666666,0.9136183262864749,1.1052082635958989,0.8652727765838305,1.0888869804143906,-1.174545607169469,0.002268275214980046,0.03315935712307692,5.00960389773051
105,10783.1,313.0617630966401,2.8840812565883,18.87823338051755,0.016666666666666666,0.9220826227466266,1.1068156576156616,0.8551829762260119,1.076036198536555,-1.1876346997419993,-0.013557928216802637,0.029924576698870557,5.0038170785438725
106,10886.0,315.2842846153843,2.878987281322479,19.02151376547043,0.03333333333333333,0.9197883826494216,1.1160424800713857,0.8431564186016719,1.0833119173844656,-1.1963902123769123,0.016393427047451944,0.02200612012040979,5.006587538100381
107,10989.2,314.9160234902799,2.885056468943755,18.850803172397402,0.016666666666666666,0.9246848711371422,1.1196608438094457,0.840710753997167,1.0879236974318822,-1.1906280970573426,-0.017289083329884988,0.019639708821063605,5.018944220814278
108,11092.1,313.17661847964985,2.8802027269204458,18.987326415890138,0.016666666666666666,0.9227103559176127,1.1141236269474029,0.84336874405543,1.0725492529074352,-1.187995391289393,-0.0262995624859164,0.015784281472772804,5.035909972973724
109,11194.9,316.21224473912025,2.8669936948021255,19.35886241832552,0.016666666666666666,0.9159771486123403,1.1044160064061483,0.8466005397836367,1.0789829375346502,-1.1882641857862473,-0.0024499964161679663,0.018668849466786045,5.0406614213154235
110,11297.7,318.3533532321444,2.869501931766669,19.288312182197732,0.016666666666666666,0.9116229119896889,1.1055437209208807,0.8523352988560995,1.0987643194198609,-1.174873372912407,-0.009341175607679521,0.006781996030579595,5.037627495036405
111,11400.8,312.85166139634543,2.883172751565774,18.903787283425665,0.016666666666666666,0.9222313478589058,1.1116280804077785,0.84931332329909,1.0755604535341263,-1.1771702865759532,-0.01774386819778827,0.02429691466845964,5.041649651109126
112,11503.0,311.843876534373,2.883881242374579,18.883859264437774,0.016666666666666666,0.9203179111083348,1.111598518093427,0.8519648131728172,1.068977211912473,-1.1886323885122936,-0.020513489789196423,0.0140768661208096,5.046118073236375
113,11605.4,314.40267988467593,2.882587033311526,18.9202620271304,0.016666666666666666,0.920052531560262,1.116196500658989,0.846338001092275,1.0854396311442058,-1.182135691444079,-0.03383247780924042,0.008453455637209117,5.049760890007019
114,11708.7,312.62253484036705,2.891992708047231,18.655704657581374,0.016666666666666666,0.9209710372487704,1.1198343559106192,0.8511873148878415,1.0861050214370092,-1.1746367241938909,-0.032512517304777507,0.013961429656990388,5.0589280506171805
115,11797.0,309.53453339644517,2.8932030307253203,18.621661402523305,0.016666666666666666,0.9251077224810919,1.117142717440923,0.8509525908033053,1.063763367931048,-1.1857631850242614,-0.024787059680463,0.03117595687856741,5.067568016943531
116,11884.3,313.0034768771782,2.883667816221714,18.88986239161169,0.016666666666666666,0.9240839368104935,1.120343448718389,0.8392404306928317,1.075564469099045,-1.1968367032210032,0.014574961189526258,0.01991569223938529,5.074664622238002
117,11972.3,312.28427803683974,2.8956006553769114,18.554222405448183,0.016666666666666666,0.9302124151587486,1.1331198104222615,0.832268429795901,1.0833747905492783,-1.1931477878491084,-0.010951822567166704,0.028778568832109674,5.081879620600229
118,12059.8,309.78059671256693,2.8967680246631304,18.521387318510495,0.016666666666666666,0.9215847245852152,1.1219001338879266,0.8532831661899885,1.073157442609469,-1.1790730820099513,-0.022329741496254097,0.01302075652320954,5.088862683556297
119,12147.0,309.75168505879134,2.8940893990794816,18.59673014699751,0.016666666666666666,0.924757643143336,1.1169475756088894,0.8523841803272565,1.0661137825250626,-1.184152288834254,-0.033146450640398915,0.03730898358303459,5.098023322450013
120,12234.6,314.65034432940126,2.8849420403440793,18.854021753751958,0.016666666666666666,0.9102795666456223,1.11325769841671,0.8614047752817472,1.09058305422465,-1.171799128651619,-0.013635005014612503,0.011529507374717403,5.097033195888873
121,31779.6,311.58701040684986,2.8897298607230186,18.719352716078664,0.016666666666666666,0.916586882074674,1.1068211688597998,0.866321809788545,1.0793123253186543,-1.1574988112847011,-0.011075417457434993,0.02545882179401815,5.098992842894334
122,31875.8,310.5855986128738,2.8789724032084147,19.02193224844282,0.016666666666666666,0.9158453624447187,1.1027326639493307,0.8603943768143654,1.0607888668775558,-1.1685736312468846,-0.016603744977596892,0.009870031310552821,5.104214746975204
123,31972.8,310.3459873686191,2.88308784276247,18.90617554905093,0.016666666666666666,0.9264536169171333,1.1189797182877859,0.8376545075575511,1.0608084185918172,-1.1817337640126546,-0.024256897511694468,0.009815662901735666,5.106324387319161
